GeoID,County,Year,Accommodation and food services,"Arts, entertainment, and recreation",Educational services,Administrative and support and waste management and remediation services,"Agriculture, forestry, fishing and hunting",Construction,Durable goods manufacturing,Finance and insurance,Government and government enterprises,Health care and social assistance,Information,Natural resources and mining,Nondurable goods manufacturing,Other services (except government and government enterprises),Private industries,Professional and business services,Real estate and rental and leasing,Retail trade,Transportation and warehousing,Utilities,Wholesale trade,TOT_POP,TOT_MALE,TOT_FEMALE,Unemployment_Rate,Per_Capita_Personal_Income,Real_GDP,Percent_Change_Real_GDP,Bachelor_Degree_or_Higher_Pct,accom_employment_growth_rate,accom_wage_growth_rate,admin_employment_growth_rate,admin_wage_growth_rate,arts_employment_growth_rate,arts_wage_growth_rate,const_employment_growth_rate,const_wage_growth_rate,edu_employment_growth_rate,edu_wage_growth_rate,finance_employment_growth_rate,finance_wage_growth_rate,govt_employment_growth_rate,govt_wage_growth_rate,health_employment_growth_rate,health_wage_growth_rate,info_employment_growth_rate,info_wage_growth_rate,other_svc_employment_growth_rate,other_svc_wage_growth_rate,professional_employment_growth_rate,professional_wage_growth_rate,realestate_employment_growth_rate,realestate_wage_growth_rate,retail_employment_growth_rate,retail_wage_growth_rate,transport_employment_growth_rate,transport_wage_growth_rate,utilities_employment_growth_rate,utilities_wage_growth_rate,wholesale_employment_growth_rate,wholesale_wage_growth_rate
13003,"Atkinson, GA",2013,-0.02,-0.02,0.0,0.17,2.86,-1.01,,-0.11,-0.37,0.28,0.06,2.92,,-0.15,7.16,0.19,1.38,0.08,0.22,0.0,-0.22,8263,4146.0,4117.0,9.3,25118,195938,6.8,7.7,,,-0.0869565217391304,-0.3767813818607328,,,0.6090909090909091,0.4339474902756767,,,-0.02,0.0243902123603803,0.0,0.0400430846848456,-0.05176470588235294,-0.07698234564980186,,,1.375,0.3202501505797319,0.0,0.0811354487467848,0.0,0.0175868143680391,-0.0253164556962025,0.022854522976774,0.09195402298850576,0.04609069638993503,,,-0.0235294117647059,0.1464966464204711
13003,"Atkinson, GA",2014,-0.04,0.02,-0.04,-0.09,-3.83,0.09,0.49,0.39,0.31,0.43,-0.05,-3.82,1.12,0.01,-0.67,-0.08,0.27,-0.43,0.66,0.0,0.33,8211,4113.0,4098.0,7.6,25940,195235,-0.4,7.7,,,-0.0869565217391304,-0.3767813818607328,,,0.5488636363636363,0.40290193306597727,,,-0.0204081632653061,0.0093388510088736,-0.1428571428571429,-0.0145366152062975,-0.05137254901960785,-0.07073254241048801,,,-0.1578947368421053,-0.098670915175946,0.0,0.0811354487467848,0.0,-0.0378227699530516,-0.0844155844155843,-0.0851113755397763,0.12260536398467435,0.07568160724640534,,,-0.0240963855421686,0.0663939079396955
13003,"Atkinson, GA",2015,0.04,-0.03,0.03,0.0,4.29,0.08,1.13,2.19,0.06,0.43,0.0,4.71,2.365,0.14,14.64,0.19,-0.51,0.37,0.42,0.01,0.9,8331,4197.0,4134.0,5.8,27376,223935,14.7,7.8,,,-0.0869565217391304,-0.3767813818607328,,,0.48863636363636365,0.37185637585627784,,,0.2083333333333332,0.521405696053312,0.0,0.0635073619097403,-0.05098039215686276,-0.06448273917117418,,,0.125,0.3284338731043754,0.0,0.0811354487467848,-0.2857142857142857,-0.4230937350695821,0.1347517730496454,0.1871160199721582,0.15325670498084293,0.10527251810287565,,,0.2839506172839505,0.2561081909834739
13003,"Atkinson, GA",2016,-0.02,0.02,0.02,-0.05,-1.42,-0.05,0.19,-2.22,0.02,0.53,0.01,-1.47,0.81,0.07,-4.39,0.04,-0.89,-0.25,0.06,-0.02,0.46,8293,4171.0,4122.0,6.0,26903,214134,-4.4,6.7,,,-0.0869565217391304,-0.3767813818607328,,,0.42840909090909096,0.3408108186465784,,,0.0172413793103447,0.0652741879262606,0.04166666666666668,0.07476528658331896,-0.05058823529411766,-0.058232935931860345,,,0.0555555555555555,0.1161543247177332,0.0,0.0811354487467848,0.3999999999999999,0.4800711869185228,-0.11875,-0.1271998590538504,0.18390804597701152,0.13486342895934594,,,0.0576923076923077,0.1469798155108417
13003,"Atkinson, GA",2017,-0.13,,0.0,-0.01,,,3.29,-0.48,0.33,0.1,0.01,,-1.54,0.02,8.46,0.0,0.1,0.1,,-0.01,-0.23,8257,4170.0,4087.0,5.1,29099,232974,8.8,8.2,,,-0.0869565217391304,-0.3767813818607328,,,0.36818181818181817,0.309765261436879,,,0.0,-0.044463188893888,0.08333333333333336,0.08602321125689764,-0.050196078431372575,-0.05198313269254651,,,0.0526315789473683,-0.0482715581845627,0.0,0.0811354487467848,0.2857142857142858,0.2478302796528446,0.0283687943262411,0.0309319811857402,0.2145593869731801,0.16445433981581625,,,-0.1545454545454545,-0.0573895199644708
13003,"Atkinson, GA",2018,0.08,-0.03,,,0.9,-0.42,1.96,-0.95,-0.04,,-0.01,0.95,-0.7,-0.14,1.78,0.25,-0.09,0.03,0.75,0.0,-0.02,8344,4209.0,4135.0,4.0,29276,237011,1.7,9.9,,,-0.0869565217391304,-0.3767813818607328,,,0.3079545454545455,0.27871970422717957,,,0.00471698113207545,-0.013735522533286477,0.12500000000000003,0.09728113593047633,-0.049803921568627486,-0.04573332945323267,,,-0.14868421052631584,-0.10612545577402385,0.0,0.0811354487467848,0.24553571428571436,0.15950329994960424,-0.0823673269748105,-0.048943477509722055,0.2452107279693487,0.19404525067228656,,,0.014125122189638323,0.07262865281523784
13003,"Atkinson, GA",2019,0.11,,0.0,,,,2.21,,-0.25,0.09,0.0,,-0.28,-0.1,1.93,0.44,-0.48,0.26,-0.31,0.0,0.19,8269,4215.0,4054.0,3.7,30530,241011,1.7,12.2,,,-0.0869565217391304,-0.3767813818607328,,,0.2477272727272728,0.2476741470174802,,,0.0094339622641509,0.016992143827315044,0.1666666666666667,0.108539060604055,-0.04941176470588239,-0.03948352621391883,,,-0.35,-0.163979353363485,0.0,0.0811354487467848,0.2053571428571429,0.07117632024636389,-0.1931034482758621,-0.1288189362051843,0.2758620689655173,0.2236361615287569,,,0.1827956989247312,0.2026468255949465
13003,"Atkinson, GA",2020,-0.13,,0.0,,-3.82,0.08,2.77,,-0.44,-0.25,0.0,-3.79,-0.41,-0.11,-1.35,0.64,-0.93,0.02,0.73,0.0,0.0,8312,4243.0,4069.0,4.5,32354,236701,-1.8,12.2,,,-0.0869565217391304,-0.3767813818607328,,,0.1875,0.2166285898077808,,,0.01415094339622635,0.047719810187916566,-0.1428571428571429,0.0361665182325225,-0.0490196078431373,-0.033233722974605,,,-0.3076923076923077,-0.0392332341190035,0.0,0.0811354487467848,0.16517857142857145,-0.017150659456876494,-0.0341880341880341,0.0272844024274949,0.1756756756756756,0.2772754565637176,,,-0.0545454545454545,-0.0163919956765732
13003,"Atkinson, GA",2021,0.08,,0.0,-0.17,1.34,0.48,-2.64,0.12,0.49,-1.2700000000000002,0.07,1.39,0.99,-0.16,3.08,-0.02,0.55,0.98,1.01,,1.7400000000000002,8353,4243.0,4110.0,3.4,35859,245137,3.6,10.9,,,-0.0869565217391304,-0.3767813818607328,,,0.0526315789473683,0.1117399285119558,,,0.0188679245283018,0.0784474765485181,-0.039682539682539694,0.10587085681888753,-0.7216494845360825,-0.855928105988387,,,0.1111111111111111,0.1014028098060626,0.0,0.0811354487467848,0.125,-0.1054776391601168,0.0619469026548673,0.1728538911771082,0.2413793103448276,0.2608554717182672,,,-0.4230769230769231,1.1110821923850254
13003,"Atkinson, GA",2022,-0.04,,0.0,0.17,4.29,0.95,1.48,-0.02,0.99,0.13,0.13,4.72,-2.43,-0.04,2.28,0.26,0.49,0.0,-0.08,,-1.5500000000000005,8236,4182.0,4054.0,3.2,37962,253162,3.3,11.4,,,0.2142857142857142,0.4277631005625641,,,0.1499999999999999,0.3866800191707311,,,0.0370370370370369,-0.0303577953382222,0.06349206349206352,0.17557519540525257,-0.037037037037037,0.0562252987198543,,,-0.0999999999999999,0.0703156427677738,0.0,-0.0033208437176379,0.1111111111111111,0.2637775031348386,0.1,0.1534083891745483,0.0555555555555555,0.1603134960577084,,,-0.0999999999999999,-0.6730951403843828
13003,"Atkinson, GA",2023,-0.07,,0.0,0.31,-1.19,,3.29,-0.21,0.05,0.15,0.06,,-0.63,-0.07,2.15,0.36,0.03,0.58,-0.07,,-0.38,8351,4219.0,4132.0,3.6,36641,258743,2.2,9.8,,,0.411764705882353,0.5456251005056552,,,0.1499999999999999,0.3866800191707311,,,-0.2678571428571429,-0.4336195054617998,0.1666666666666667,0.2452795339916176,-0.0769230769230768,0.079783672628942,,,0.2222222222222223,0.2197251290307307,0.0833333333333332,0.0698173623188198,0.0,0.1628084602151458,0.0530303030303029,0.124651531087025,-0.043859649122807,0.0072475698511358,,,0.0185185185185186,-0.1929166113408928
13005,"Bacon, GA",2002,-0.07,0.03,0.0,0.04,-4.32,-1.83,-1.46,,0.21,-0.01,,-4.869999999999999,-0.47,,-10.4,-1.66,,-0.26,1.14,0.15,0.01,10101,,,6.2,19689,258710,-10.2,,0.2057416267942584,0.1822881644880807,0.1951219512195121,0.2719314727631277,-0.2272727272727273,-0.2033564450047273,0.0,-0.1011853008840705,,,-0.046875,-0.0010776916536732,0.1388888888888888,0.2195202612586611,,,,,0.2678571428571428,0.2480329185260668,0.1632653061224489,0.3648679136926738,-0.1666666666666666,0.2620107953602919,-0.0238095238095238,-0.0769084540717452,0.3793103448275863,0.3798828651612949,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2003,-0.05,-0.04,0.0,1.12,4.29,0.28,-0.29,-1.56,-0.03,0.56,,4.29,-0.58,,5.1,0.85,-0.3,0.19,0.86,0.02,,10253,,,5.4,20478,271827,5.1,,0.2057416267942584,0.1822881644880807,0.1951219512195121,0.2719314727631277,-0.2272727272727273,-0.2033564450047273,0.0,-0.1011853008840705,,,-0.046875,-0.0010776916536732,0.1388888888888888,0.2195202612586611,,,,,0.2678571428571428,0.2480329185260668,0.1632653061224489,0.3648679136926738,-0.1666666666666666,0.2620107953602919,-0.0238095238095238,-0.0769084540717452,0.3793103448275863,0.3798828651612949,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2004,0.17,0.01,0.0,0.03,-0.31,1.15,0.71,-0.55,-0.15,0.17,0.43,-0.31,1.75,,3.17,-0.13,-0.66,0.21,,0.18,,10283,,,5.3,21199,280041,3.0,,0.2057416267942584,0.1822881644880807,0.0612244897959184,0.1077309432394111,-0.2272727272727273,-0.2033564450047273,-0.21875,0.1257551924496807,,,-0.046875,-0.0010776916536732,0.1388888888888888,0.2195202612586611,,,,,0.2678571428571428,0.2480329185260668,0.1632653061224489,0.3648679136926738,-0.1666666666666666,0.2620107953602919,0.0152439024390242,0.0873287184505782,0.2610036445192039,0.26139394638842023,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2005,0.02,0.01,-0.01,-0.01,0.46,-1.34,1.4,,0.54,0.09,0.67,0.46,0.94,0.08,4.22,0.08,,0.34,,0.01,,10552,,,5.3,21474,293387,4.8,,0.2057416267942584,0.1822881644880807,1.7692307692307692,0.9512597291722492,-0.2272727272727273,-0.2033564450047273,1.16,0.9137324010600236,,,-0.046875,-0.0010776916536732,0.1388888888888888,0.2195202612586611,,,,,0.2678571428571428,0.2480329185260668,0.1632653061224489,0.3648679136926738,-0.1666666666666666,0.2620107953602919,0.0990990990990992,0.1074530796962274,0.14269694421082144,0.1429050276155456,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2006,,,0.0,-0.17,-2.91,0.1,-0.54,0.49,-0.26,0.23,,-2.91,-0.96,,-2.24,-0.06,1.61,-0.4,-0.56,0.11,-0.2,10682,,,4.5,21264,286052,-2.5,,0.2057416267942584,0.1822881644880807,-0.0347222222222222,-0.1355829032008753,-0.2272727272727273,-0.2033564450047273,-0.1481481481481481,-0.0891620218283395,,,-0.046875,-0.0010776916536732,0.1388888888888888,0.2195202612586611,,,,,0.18147538141470176,0.22535097090100079,0.1632653061224489,0.3648679136926738,-0.1666666666666666,0.2620107953602919,-0.1311475409836066,-0.0915973129617815,0.024390243902439,0.024416108842671,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2007,0.14,-0.01,,-0.46,1.11,0.0,,,-0.36,0.55,,1.11,,-0.06,1.25,-0.45,,-0.11,-1.12,0.21,-0.13,10968,,,4.8,22112,288599,0.9,,0.2057416267942584,0.1822881644880807,-0.3884892086330935,-0.2815184573800703,-0.2272727272727273,-0.2033564450047273,0.0652173913043479,0.0920313311143006,,,-0.04325617283950618,0.0001680774357499333,0.1388888888888888,0.2195202612586611,,,,,0.09509361997226073,0.20266902327593478,0.1632653061224489,0.3648679136926738,-0.1555555555555555,0.24973243351380978,0.009433962264151,0.0234993457623751,0.1607142857142858,0.2837480255168361,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2008,0.02,0.02,-0.02,0.02,2.22,0.91,-0.86,0.8,-0.42,0.79,,2.22,-0.87,,2.36,0.04,-0.82,0.07,-0.05,0.05,,10987,,,6.4,23698,294174,1.9,,-0.0158730158730159,0.0637653028289391,0.0117647058823529,-0.0773634474577195,0.1176470588235294,0.2495655368269353,0.5510204081632653,0.4735069674353667,,,-0.03963734567901236,0.0014138465251730666,0.1388888888888888,0.2195202612586611,,,,,0.008711858529819705,0.1799870756508688,0.1632653061224489,0.3648679136926738,-0.14444444444444438,0.23745407166732763,-0.0218068535825545,0.0436009182194998,0.0974358974358975,0.0918799845139746,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2009,,,-0.01,0.19,1.5,-0.02,-2.03,1.53,-0.24,-0.06,-0.02,1.5,-0.08,0.05,1.72,0.03,2.3,-0.39,-0.57,-0.23,-0.16,11134,,,9.4,23779,298507,1.5,,-0.021388888888888912,0.050030628370779,0.127906976744186,0.1589717780701944,0.11186974789915964,0.2172346719857829,-0.3289473684210526,-0.4474957707072678,,,-0.03601851851851854,0.0026596156145962,0.1388888888888888,0.2195202612586611,,,,,-0.0776699029126213,0.1573051280258028,0.1632653061224489,0.3648679136926738,-0.13333333333333328,0.22517570982084545,-0.0700636942675159,-0.0944058814242018,-0.0747663551401869,-0.1221002518222421,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2010,0.06,0.04,0.01,0.2,1.08,-0.34,-0.45,-0.86,0.29,0.05,0.67,1.08,-1.42,0.05,-0.8,0.19,-1.59,0.15,0.46,0.1,0.18,11062,5471.0,5591.0,10.5,24546,296983,-0.5,7.4,-0.026904761904761924,0.036295953912618896,-0.0721649484536082,-0.0145363473604179,0.1060924369747899,0.1849038071446305,-0.3333333333333333,-0.3718255399434234,,,-0.03239969135802472,0.003905384704019333,0.1388888888888888,0.2195202612586611,,,,,0.0105263157894737,-0.096912461451567,0.1632653061224489,0.3648679136926738,-0.12222222222222218,0.2128973479743633,0.0445205479452055,0.0221739636576823,-0.0404040404040404,0.0171225885152903,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2011,-0.12,-0.01,0.0,0.19,2.46,-0.22,-0.28,0.86,0.09,0.31,0.49,2.46,-0.13,0.12,5.0,0.16,1.2,-0.21,0.03,0.26,-0.13,11150,5524.0,5626.0,10.3,26556,312083,5.1,8.0,-0.03242063492063493,0.022561279454458794,0.0444444444444445,0.0602342614294308,0.10031512605042014,0.15257294230347812,0.0588235294117647,0.4532235575327004,,,-0.0287808641975309,0.005151153793442466,0.1388888888888888,0.2195202612586611,,,,,-0.03125,0.0387384425377836,0.1632653061224489,0.3648679136926738,-0.11111111111111108,0.20061898612788115,-0.0131147540983606,0.0136714863477331,-0.0157894736842105,0.0087460769705263,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2012,0.04,0.06,0.01,0.1,-1.97,0.41,0.05,0.25,0.12,0.26,-0.3,-1.97,-0.8,0.03,-1.84,0.05,-1.01,-0.22,1.35,0.13,-0.24,11152,5496.0,5656.0,9.5,26567,306717,-1.7,8.9,-0.03793650793650795,0.008826604996298698,0.0851063829787233,0.0775925077001533,0.09453781512605039,0.12024207746232571,0.3055555555555556,0.0052609795231657,,,-0.02516203703703708,0.006396922882865599,0.1388888888888888,0.2195202612586611,,,,,-0.2473118279569892,-0.1651288658486479,0.1632653061224489,0.3648679136926738,-0.09999999999999996,0.188340624281399,-0.0631229235880398,-0.0180841541417866,0.4759358288770052,0.4332758010957245,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2013,0.04,-0.02,0.0,0.06,-2.33,0.69,0.71,-0.25,-0.07,0.41,0.67,-2.33,0.41,-0.18,3.09,0.12,1.23,0.22,0.47,0.13,0.41,11174,5486.0,5688.0,8.4,27020,315984,3.0,12.1,-0.043452380952380965,-0.004908069461861397,0.2058823529411764,0.1329121655444827,0.08876050420168065,0.08791121262117332,0.1063829787234043,0.2604545278335135,,,-0.021543209876543262,0.007642691972288733,0.1388888888888888,0.2195202612586611,,,,,-0.1428571428571429,-0.0691127596619458,0.1632653061224489,0.3648679136926738,-0.08888888888888885,0.17606226243491685,0.0283687943262411,0.030881686483092,0.1847826086956521,0.1361447343657531,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2014,0.12,0.01,0.01,0.04,0.3,-0.8,1.23,0.51,0.04,-0.08,-0.5900000000000001,0.3,0.53,0.26,3.18,0.05,0.35,-0.17,1.23,-0.13,0.56,11178,5479.0,5699.0,7.0,28263,326170,3.2,12.1,-0.04896825396825397,-0.018642743920021507,0.1788617886178862,0.1067209158623476,0.0829831932773109,0.05558034778002091,0.0384615384615385,0.0016056641552977,,,-0.01792438271604944,0.008888461061711867,0.1388888888888888,0.2195202612586611,,,,,0.2333333333333334,0.3141388047290778,0.1632653061224489,0.3648679136926738,-0.07777777777777775,0.16378390058843467,-0.0379310344827585,-0.0051631725981062,0.3058103975535169,0.3688487666544728,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2015,,,0.02,,0.23,-0.41,0.98,-0.58,0.19,-0.24,0.58,0.35,1.21,-0.09,1.76,-1.14,-0.17,0.32,0.64,-0.08,0.59,11225,5534.0,5691.0,5.8,29157,332515,1.9,12.8,-0.05448412698412698,-0.0323774183781816,0.1788617886178862,0.1067209158623476,0.07720588235294115,0.0232494829388685,-0.074074074074074,0.2898437781255492,,,-0.01430555555555562,0.010134230151135,0.1388888888888888,0.2195202612586611,,,,,0.0675675675675675,0.0596178087076757,0.1632653061224489,0.3648679136926738,-0.06666666666666665,0.15150553874195255,0.1469534050179211,0.1614066091891111,0.0772833723653396,0.1441168621301469,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2016,-0.16,-0.02,-0.01,-0.08,0.73,-0.01,2.17,-0.63,-0.36,0.58,0.13,0.62,-0.85,-0.44,4.91,0.12,-0.82,2.0,-0.6,0.26,0.11,11268,5534.0,5734.0,5.6,29763,347642,4.5,13.2,-0.06,-0.0461120928363417,0.1788617886178862,0.1067209158623476,0.0714285714285714,-0.0090813819022839,-0.06,0.1200973269565131,,,-0.010686728395061802,0.011379999240558132,0.1388888888888888,0.2195202612586611,,,,,-0.3417721518987342,-0.3830944668309367,0.1632653061224489,0.3648679136926738,-0.05555555555555554,0.13922717689547037,0.1875,1.3556677990210255,-0.1478260869565217,-0.1839130319726736,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2017,-0.01,-0.06,0.0,0.0,0.53,-0.13,2.53,-0.34,0.37,0.54,0.62,0.62,-1.51,-0.09,3.59,0.06,-0.09,-0.11,1.35,-0.23,0.32,11204,5496.0,5708.0,4.7,31165,361403,4.0,11.8,0.0053191489361701,0.0060338980181591,0.1788617886178862,0.1067209158623476,-0.0666666666666666,0.0336351734273743,-0.127659574468085,-0.1729402107793559,,,-0.0070679012345679845,0.012625768329981267,0.1388888888888888,0.2195202612586611,,,,,-0.1153846153846154,-0.0376513404576208,-0.0175438596491228,0.1051252959947011,-0.044444444444444425,0.12694881504898822,0.0368421052631577,-0.2106070330082581,-0.0561224489795918,0.206974951754481,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2018,,,-0.01,-0.02,-1.62,-0.17,0.65,-0.55,-0.13,0.54,0.67,-1.62,0.08,0.05,-1.13,-0.02,-0.16,-0.94,0.21,0.04,-0.21,11096,5436.0,5660.0,4.0,31327,356861,-1.3,10.1,0.06086063266914331,0.0725227528236267,0.1788617886178862,0.1067209158623476,-0.069047619047619,-0.04853893870705165,-0.127659574468085,-0.1729402107793559,,,-0.00344907407407416,0.0138715374194044,0.1388888888888888,0.2195202612586611,,,,,0.05100334448160536,0.07086444504041425,-0.0087719298245614,0.015492333066247144,-0.033333333333333326,0.11467045320250607,-0.08310179000801504,-0.3291191779170528,-0.04157473800330935,0.11346633263298554,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2019,,,0.0,0.19,,,-2.87,0.65,0.2,-0.41,,,-0.96,-0.03,-0.44,0.18,,-0.75,-0.64,0.07,0.66,11098,5428.0,5670.0,4.0,32384,356012,-0.2,10.5,0.1164021164021165,0.1390116076290943,0.1788617886178862,0.1067209158623476,-0.0714285714285714,-0.1307130508414776,-0.127659574468085,-0.1729402107793559,,,0.0001697530864196578,0.015117306508827534,0.1388888888888888,0.2195202612586611,,,,,0.2173913043478261,0.1793802305384493,0.0,-0.0741406298622068,-0.022222222222222227,0.10239209135602392,-0.2030456852791878,-0.4476313228258475,-0.0270270270270269,0.0199577135114901,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2020,,,-0.01,1.12,1.99,-0.37,-0.37,,-0.02,0.57,,2.04,-1.8,-0.18,-1.19,1.98,-0.73,-0.33,-1.2399999999999998,0.26,-0.18,11113,5453.0,5660.0,4.9,37401,351696,-1.2,9.3,0.1164021164021165,0.1390116076290943,0.1788617886178862,0.1067209158623476,-0.0714285714285714,-0.1307130508414776,-0.127659574468085,-0.1729402107793559,,,0.0037885802469134755,0.016363075598250666,0.1388888888888888,0.2195202612586611,,,,,-0.1071428571428571,-0.0621119384550706,-0.0178571428571429,0.109347700709538,-0.0111111111111111,0.09011372950954175,-0.0222929936305732,0.153310342407599,-0.7277777777777779,-0.73295686268984,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2021,0.22,0.03,0.0,,,0.35,0.13,-0.6,0.51,0.18,0.44,-4.47,-0.21,-0.05,-2.46,0.53,0.4,0.64,,-0.23,,11074,5416.0,5658.0,3.4,39625,344864,-1.9,11.1,0.1164021164021165,0.1390116076290943,0.1788617886178862,0.1067209158623476,-0.0714285714285714,-0.1307130508414776,-0.127659574468085,-0.1729402107793559,,,0.0074074074074073,0.0176088446876738,0.1388888888888888,0.2195202612586611,,,,,0.04,0.1710118342350572,-0.0178571428571429,0.109347700709538,0.0,0.0778353676630596,0.0358306188925081,0.0735602339514804,-0.7277777777777779,-0.73295686268984,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2022,0.03,0.01,0.0,,4.29,0.46,1.04,-0.35,0.68,0.13,-0.23,4.79,1.23,0.0,9.19,0.63,0.63,0.26,-0.63,-0.22,-0.01,11174,5497.0,5677.0,3.2,40616,378906,9.9,10.9,0.1164021164021165,0.1390116076290943,0.1788617886178862,0.1067209158623476,-0.0714285714285714,-0.1307130508414776,-0.127659574468085,-0.1729402107793559,,,-0.0735294117647058,0.0193923364840205,0.1388888888888888,0.2195202612586611,,,,,0.1730769230769231,0.1776984306456557,-0.0178571428571429,0.109347700709538,1.0,0.0369653197757118,-0.0094339622641509,0.0400828066217786,-0.7277777777777779,-0.73295686268984,,,0.0897435897435896,0.1328256066383371
13005,"Bacon, GA",2023,0.14,0.12,,,0.74,0.96,0.22,-0.16,-0.01,0.36,,0.74,-0.94,-0.12,3.43,0.85,0.08,0.92,0.28,0.09,-0.11,11140,5490.0,5650.0,3.2,41682,391856,3.4,11.0,0.1164021164021165,0.1390116076290943,0.1788617886178862,0.1067209158623476,-0.0714285714285714,-0.1307130508414776,-0.127659574468085,-0.1729402107793559,,,-0.0476190476190476,0.0772743948907412,0.1388888888888888,0.2195202612586611,,,,,0.0163934426229508,0.0822733283475101,-0.0178571428571429,0.109347700709538,0.1666666666666667,0.2774547546351609,0.0317460317460318,0.0676894041225533,-0.7277777777777779,-0.73295686268984,,,-0.0588235294117647,-0.1456087767127374
13007,"Baker, GA",2002,0.52,0.05,0.0,0.01,4.29,,,0.05,0.25,0.18,0.13,4.79,-0.06,0.42,9.96,1.57,-2.33,0.16,-0.01,0.01,0.16,3923,,,4.9,23332,93830,10.2,,,,,,,,,,,,,,0.1428571428571428,0.169459878407215,-0.0606060606060605,0.0275147254614496,,,-0.0526315789473684,0.1008488747683984,,,,,0.1200000000000001,0.2875882810427839,0.0,0.0900630484424593,,,-0.15,-0.1770762468720976
13007,"Baker, GA",2003,,-0.07,0.01,,4.29,0.47,-0.26,-0.23,0.01,,-0.29,4.79,-0.33,-0.68,4.59,,-1.33,0.48,0.05,0.0,0.1,4124,,,4.8,23312,98140,4.6,,,,,,,,,,,,,,0.1428571428571428,0.169459878407215,-0.0606060606060605,0.0275147254614496,,,-0.0526315789473684,0.1008488747683984,,,,,0.1200000000000001,0.2875882810427839,0.0,0.0900630484424593,,,-0.15,-0.1770762468720976
